ID,Severity,Start_Time,State,City,County,Temperature(F),Visibility(mi),Weather_Condition,Sunrise_Sunset,Description,Distance(mi),Start_Lat,Start_Lng,Amenity,Bump,Crossing,Junction,Traffic_Signal
A-6810843,Moderate,2020-11-03T14:52:04Z,AL,Birmingham,Jefferson,68,10,Fair,Day,Slow traffic on I-65 from AL-149/University Blvd/Exit 259 (I-65) to 6th Ave/Exit 260 (I-65) due to accident.,0.985,33.500324,-86.814144,FALSE,FALSE,FALSE,FALSE,FALSE
A-1109926,Moderate,2021-03-23T16:39:04Z,AZ,Tucson,Pima,63,10,Fair / Windy,Day,Accident on Twin Peaks Rd at Casa Grande Hwy.,0,32.378944,-111.109627,FALSE,FALSE,FALSE,FALSE,FALSE
A-3503404,Moderate,2016-07-07T09:32:24Z,OH,Cleveland,Cuyahoga,80.1,10,Partly Cloudy,Day,At 117th St/Exit 166 - Accident.,0.932,41.466667,-81.783232,FALSE,FALSE,FALSE,FALSE,FALSE
A-3335120,Moderate,2017-09-26T01:10:36Z,CA,Llano,Los Angeles,55.2,10,Clear,Night,One lane blocked due to accident on 165th St both ways around Avenue T.,0,34.542460999999996,-117.835579,FALSE,FALSE,FALSE,FALSE,FALSE
A-6802631,Moderate,2020-10-29T23:47:37Z,LA,New Orleans,Orleans,57,10,Fair,Night,Incident on MORRISON RD near HOUSE 7301 Drive with caution.,0.054,30.031835,-90.00678,FALSE,FALSE,FALSE,FALSE,FALSE
A-5244049,Moderate,2022-02-09T17:49:37Z,FL,Miami,Miami-Dade,65,10,Mostly Cloudy,Day,Slow traffic on US-1 N - FL-5 from 10th Ave (US-1) to FL-916/135th St (US-1) due to accident.,0.472,25.884496,-80.16516800000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-1052310,Moderate,2021-05-10T14:04:23Z,WA,Quilcene,Jefferson,61,10,Cloudy,Day,Single alternate line traffic due to accident on US-101 both ways near Rose St.,0,47.822632,-122.875702,TRUE,FALSE,FALSE,FALSE,FALSE
A-2356464,Moderate,2019-01-24T16:17:31Z,MD,Baltimore,Baltimore City,45,NA,NA,Day,Accident on US-40 Edmondson Ave at Hilton St.,0,39.296082,-76.672821,FALSE,FALSE,FALSE,FALSE,FALSE
A-7482694,Moderate,2018-12-12T14:20:10Z,CA,Los Angeles,Los Angeles,66,8,Clear,Day,At I-10/CA-110/Santa Monica Fwy - Accident.,0.512,34.030828,-118.274411,FALSE,FALSE,FALSE,FALSE,TRUE
A-5545368,Moderate,2021-07-06T00:02:00Z,NY,Bronx,Bronx,78,10,Fair,Night,Stationary traffic on I-87 N from 153rd St/River Ave/Exit 6 (I-87) to Fordham Rd/9th Ave/Exit 9 (I-87) due to accident.,1.181,40.847582,-73.92505,FALSE,FALSE,FALSE,FALSE,FALSE
A-7501778,Moderate,2018-11-14T08:49:23Z,MO,Saint Louis,St. Louis City,23,10,Clear,Day,At Hampton Ave/Exit 286 - Accident.,0.328,38.61789,-90.29097,FALSE,FALSE,FALSE,FALSE,FALSE
A-4102398,Moderate,2022-11-10T17:54:45Z,TX,Dallas,Dallas,72,10,Cloudy,Night,Stationary traffic on TX-289 from I-635/Lyndon B Johnson Fwy (Preston Rd/TX-289) to Spring Valley Rd (Preston Rd/TX-289) due to accident.,0.322,32.93396,-96.803659,FALSE,FALSE,FALSE,FALSE,FALSE
A-1120230,Moderate,2021-03-14T07:39:42Z,TX,Houston,Harris,68,7,Cloudy,Day,One lane blocked left hand shoulder blocked and right hand shoulder blocked due to accident on TX-8-BELTWAY Sam Houston Pkwy Southbound after West Rd.,0,29.902824,-95.552689,FALSE,FALSE,FALSE,FALSE,TRUE
A-5825019,Moderate,2021-06-29T10:16:30Z,MD,Bowie,Prince George's,84,10,Fair,Day,Stationary traffic on MD-3 from Belair Dr (MD-3) to US-301/US-50 (MD-3) due to accident.,0.314,38.962855,-76.717217,FALSE,FALSE,FALSE,FALSE,FALSE
A-344061,Moderate,2017-02-17T16:38:02Z,CA,Los Angeles,Los Angeles,55,2,Light Rain,Day,Lane blocked due to accident on La Cienega Blvd at Stocker St.,0.01,33.998127000000004,-118.369476,FALSE,FALSE,FALSE,FALSE,TRUE
A-6496995,Moderate,2021-02-08T16:01:24Z,MN,Minneapolis,Hennepin,-1,10,Fair,Day,Incident on US-169 SB near W 16TH ST Drive with caution.,1.103,44.970098,-93.400686,FALSE,FALSE,FALSE,FALSE,FALSE
A-7249895,Moderate,2020-02-05T07:21:00Z,NJ,Hackensack,Bergen,40,10,Cloudy,Day,At CR-503/Hackensack Ave - Accident.,0,40.90666,-74.03401,FALSE,FALSE,FALSE,FALSE,FALSE
A-4462898,Moderate,2022-11-16T02:20:27Z,OR,La Grande,Union,16,1,Fog,Night,A crash has occurred. Prepare to slow or move over for worker safety.,0.241,45.428266,-118.357303,FALSE,FALSE,FALSE,FALSE,FALSE
A-4478810,Moderate,2022-12-05T11:27:39Z,VA,Triangle,Prince William,44,9,Fair,Day,Incident on I-95 NB near MM 149 Drive with caution.,2.21,38.5263598,-77.36446738,FALSE,FALSE,FALSE,FALSE,FALSE
A-5643084,Moderate,2021-03-12T20:23:30Z,PA,Emlenton,Venango,44,10,Fair,Night,Slow traffic on I-80 E from PA-308/Exit 35 (I-80) to PA-38/Exit 42 (I-80) due to accident.,2.2430000000000003,41.18472933749587,-79.78500008545022,FALSE,FALSE,FALSE,FALSE,FALSE
A-4564318,Moderate,2023-01-13T14:30:12Z,FL,North Miami,Miami-Dade,68,10,Light Rain,Day,Stationary traffic on FL-922 from Griffing Blvd/NE North Miami Blvd (NE 125th St/North Miami Blvd/FL-922) to I-95 (NW 125th St/North Miami Blvd/FL-922) due to accident.,0.201,25.889868,-80.195429,FALSE,FALSE,FALSE,FALSE,FALSE
A-2134290,Moderate,2019-04-30T11:39:31Z,TX,Dallas,Dallas,77,10,Cloudy / Windy,Day,Serious accident on Forest Ln near Abrams Rd.,0,32.909157,-96.735458,FALSE,FALSE,TRUE,FALSE,TRUE
A-4735895,Moderate,2022-11-09T05:53:00Z,CA,San Bernardino,San Bernardino,50,10,Cloudy,Night,Accident on University Pkwy from Historic US-66/Cajon Blvd to I-215/Barstow Fwy/Morningside Dr.,0.05,34.163794,-117.333466,FALSE,FALSE,TRUE,FALSE,TRUE
A-102332,Moderate,2016-04-14T20:13:32Z,CA,Julian,San Diego,52,10,Clear,Night,Accident on CA-79 at Cuyamaca Forest Rd.,0.01,32.985329,-116.582458,FALSE,FALSE,FALSE,FALSE,FALSE
A-4966012,Moderate,2022-10-17T06:58:30Z,TX,Houston,Harris,71,10,Fair,Night,Slow traffic on US-90 E - I-10 E from TX-6/Exit 751 (I-10) to Sam Houston Tollway (I-10) due to accident.,2.642,29.784604,-95.617481,FALSE,FALSE,FALSE,FALSE,FALSE
A-5336048,Moderate,2023-01-25T09:41:13Z,KS,Lenexa,Johnson,32,4,Cloudy,Day,Incident on KS-10 EB near MM 31 Drive with caution.,0.765,38.943331,-94.872012,FALSE,FALSE,FALSE,FALSE,FALSE
A-6314930,Moderate,2021-08-14T14:38:34Z,NC,Farmville,Pitt,91,10,Partly Cloudy,Day,Stationary traffic on US-13 S - US-264 Alt E - US-13 N - US-264 Alt W from US-13 (US-264 Alt/US-264A) to US-13/NC-1203/Dickinson Ave (US-264 Alt) due to accident.,0.26,35.54247700000001,-77.522935,FALSE,FALSE,FALSE,FALSE,FALSE
A-7618472,Moderate,2018-02-12T13:36:13Z,VA,Alexandria,Fairfax County,42.8,10,Overcast,Day,At VA-613/Van Dorn St/Exit 173 - Accident. Left lane blocked.,0.606,38.79492,-77.14371,FALSE,FALSE,FALSE,FALSE,FALSE
A-5566878,Moderate,2021-07-12T16:14:42Z,FL,Miami,Miami-Dade,86,10,Fair,Day,Stationary traffic on US-1 N - FL-992 - FL-5 from SW 156th St to SW 93rd Ave due to accident.,0.128,25.627116,-80.3418,FALSE,FALSE,TRUE,FALSE,FALSE
A-3565681,Moderate,2017-02-07T06:38:07Z,CA,North Hollywood,Los Angeles,55.9,6,Overcast,Night,At CA-134/CA-170/Tujunga Ave - Accident.,0.51,34.15439,-118.38286,FALSE,FALSE,FALSE,FALSE,FALSE
A-596123,Moderate,2022-06-11T15:30:09Z,AZ,Tempe,Maricopa,113,10,Fair,Day,HOV lane blocked due to crash on US-60 Eastbound at Exits 175 / Mcclintock Dr.,0,33.386669,-111.894295,FALSE,FALSE,FALSE,FALSE,FALSE
A-1548500,Moderate,2020-04-07T13:31:28Z,LA,Baton Rouge,East Baton Rouge,82,10,Mostly Cloudy,Day,Accident on Coursey Blvd at George O'Neal Rd.,0,30.40852000000001,-91.016037,FALSE,FALSE,TRUE,FALSE,TRUE
A-6966848,Moderate,2020-09-28T04:14:30Z,FL,Boynton Beach,Palm Beach,82,10,Fair,Night,Queuing traffic from FL-804/Exit 86 (Florida's Tpke) to FL-806/Exit 81 (Florida's Tpke) due to accident.,0,26.511090000000006,-80.172655,FALSE,FALSE,FALSE,FALSE,FALSE
A-3107543,Moderate,2017-12-05T11:36:03Z,MN,Inver Grove Heights,Dakota,19,4,Light Snow,Day,Accident on US-52 Courthouse Blvd Northbound at MN-55 Courthouse Blvd.,0,44.820721,-93.052734,FALSE,FALSE,FALSE,FALSE,FALSE
A-5680990,Moderate,2021-06-22T15:59:23Z,FL,Miami,Miami-Dade,91,10,Mostly Cloudy,Day,Stationary traffic on FL-959 - US-1 N - FL-5 from Sunset Dr to Ponce de Leon Blvd due to accident.,0.118,25.706672,-80.286521,FALSE,FALSE,TRUE,FALSE,TRUE
A-3595887,Moderate,2017-05-01T12:37:41Z,TX,Houston,Harris,81,10,Clear,Day,At Clay Rd - Accident.,0.907,29.8392,-95.56395,FALSE,FALSE,FALSE,TRUE,FALSE
A-6756888,Moderate,2020-12-11T03:32:00Z,NC,Hamlet,Richmond,38,10,Fair,Night,Near East Rockingham / Mile Marker 316 Heading West. The west lanes of I-74 are closed near Exit 316 (Cheraw Road).,4.002,34.861732,-79.746612,FALSE,FALSE,FALSE,FALSE,FALSE
A-3049505,Moderate,2018-01-05T13:43:02Z,CA,Sacramento,Sacramento,57.9,1,Heavy Rain,Day,#2 & #3 lane blocked due to accident on I-80 Bus Capital City Fwy Northbound at Exits 6C 7A P St.,0,38.56559,-121.470398,FALSE,FALSE,FALSE,FALSE,FALSE
A-2915052,Moderate,2018-04-27T05:40:13Z,CA,Santa Paula,Ventura,55.9,8,Overcast,Night,Accident on CA-126 Westbound around Exit 9 Briggs Rd.,0,34.318214000000005,-119.108444,FALSE,FALSE,FALSE,FALSE,FALSE
A-1734006,Moderate,2019-12-23T14:21:46Z,AL,Arab,Cullman,57,10,Cloudy,Day,Lane blocked due to accident on US-231 Southbound at CR-1850.,0,34.282242,-86.496246,FALSE,FALSE,FALSE,FALSE,FALSE
A-3201576,Moderate,2017-11-22T17:06:29Z,LA,Baton Rouge,East Baton Rouge,60.1,10,Clear,Night,Accident on Highland Rd at Oak Hills Pkwy.,0,30.354506,-91.093475,FALSE,FALSE,FALSE,FALSE,FALSE
A-5103645,Moderate,2022-08-09T07:06:00Z,CA,Santa Ana,Orange,74,10,Partly Cloudy,Day,Slow traffic on Costa Mesa Fwy S - CA-55 S from 17th St (CA-55) to I-5 (CA-55) due to accident.,0.963,33.748852,-117.832221,FALSE,FALSE,FALSE,FALSE,FALSE
A-3843256,Moderate,2022-03-24T07:15:30Z,CA,Tulare,Tulare,52,10,Fair,Day,Slow traffic on CA-99 S from Hillman St (CA-99) to Bardsley Ave (CA-99) due to accident.,0.688,36.219263,-119.330905,FALSE,FALSE,FALSE,FALSE,FALSE
A-6768901,Moderate,2020-11-18T14:46:00Z,CA,San Rafael,Marin,61,10,Cloudy,Day,Slow traffic on Redwood Hwy - US-101 S from Lucas Valley Rd/Smith Ranch Rd (US-101) to San Pedro Rd (US-101) due to accident.,0.461,38.00701,-122.541573,TRUE,FALSE,FALSE,FALSE,FALSE
A-91048,Moderate,2016-08-19T19:10:08Z,CA,Wilmington,Los Angeles,71.6,10,Clear,Day,Accident on CA-1 Pacific Coast Hwy at Fries Ave.,0,33.791019,-118.265724,FALSE,FALSE,FALSE,FALSE,FALSE
A-2247669,Moderate,2019-03-29T08:53:26Z,CA,Long Beach,Los Angeles,59,7,Clear,Day,Right hand shoulder blocked due to accident on CA-22 Westbound at Studebaker Rd.,0,33.774345000000004,-118.101761,FALSE,FALSE,FALSE,FALSE,FALSE
A-4198419,Moderate,2022-02-12T04:25:30Z,FL,Miami,Miami-Dade,67,10,Fair,Night,Slow traffic on I-95 S from FL-934/NW 7th Ave/79th St/Exit 7 (I-95) to 62nd St/NW 6th Ave/Exit 6A (I-95) due to accident.,0.38,25.839747,-80.206273,FALSE,FALSE,FALSE,FALSE,FALSE
A-2041926,Moderate,2019-06-10T11:11:50Z,NY,Brockport,Monroe,75,10,Cloudy,Day,Accident on West Ave at Graves St.,0,43.220081,-77.941963,FALSE,FALSE,FALSE,FALSE,FALSE
A-2910485,Moderate,2018-04-26T10:55:53Z,VA,Norton,Wise,53.6,10,Scattered Clouds,Day,Accident on US-58 Alt Norton-Coeburn Rd Eastbound at Kentucky Ave.,0,36.946822999999995,-82.590317,FALSE,FALSE,FALSE,FALSE,FALSE
A-5188258,Moderate,2022-06-28T17:41:30Z,CO,Longmont,Weld,90,10,Fair,Day,Slow traffic on I-25 S - US-87 S from CO-119/Exit 240 (I-25) to CO-52/Exit 235 (I-25) due to accident.,0.733,40.124451,-104.980295,FALSE,FALSE,FALSE,FALSE,FALSE
A-2178852,Moderate,2019-04-20T10:44:12Z,MD,Laurel,Prince George's,66,10,Mostly Cloudy,Day,2 left lane blocked and left hand shoulder blocked due to accident on US-1 Baltimore Ave Northbound at Cherry Ln.,0,39.09161,-76.857391,FALSE,FALSE,FALSE,FALSE,TRUE
A-1339850,Moderate,2020-10-14T17:56:00Z,SC,Greer,Greenville,73,10,Fair,Day,Lane blocked due to accident on The Pkwy at Batesville Rd.,0,34.872101,-82.25415,FALSE,FALSE,TRUE,FALSE,TRUE
A-7401940,Moderate,2019-09-28T15:17:00Z,CA,Chula Vista,San Diego,NA,10,Cloudy,Day,At Bonita Rd/Exit 7C - Accident.,0,32.652988,-117.069797,FALSE,FALSE,FALSE,FALSE,FALSE
A-5654781,Moderate,2021-06-23T19:12:00Z,AZ,Roll,Yuma,100,7,Partly Cloudy,Day,Incident on I-8 WB near AVENUE 36 E Drive with caution.,0.012,32.709384,-113.850052,FALSE,FALSE,FALSE,FALSE,FALSE
A-6484592,Moderate,2021-02-12T05:14:30Z,MN,Saint Paul,Ramsey,-9,10,Fair,Night,Slow traffic on US-52 N from Eaton St (US-52) to I-94/US-10 (US-52) due to accident.,0.373,44.946568,-93.078816,FALSE,FALSE,FALSE,FALSE,FALSE
A-3226598,Moderate,2017-10-05T13:38:53Z,LA,Lafayette,Lafayette,84,10,Clear,Day,Accident on US-167 Johnston St at Perard St.,0,30.203041,-92.050255,FALSE,FALSE,FALSE,FALSE,FALSE
A-7617503,Moderate,2018-02-09T09:35:28Z,MD,Rockville,Montgomery,32,10,Overcast,Day,Between MD-97/Georgia Ave and I-370 - Accident.,0.928,39.12001,-77.08091,FALSE,FALSE,FALSE,FALSE,FALSE
A-6014286,Moderate,2021-11-19T03:15:19Z,TN,Nashville,Davidson,36,10,Fair,Night,Incident on I-440 EB near MM 7 Road closed. Take alternate route.,0.066,36.125132,-86.73364699999998,FALSE,FALSE,FALSE,TRUE,FALSE
A-4267483,Moderate,2022-01-13T04:55:30Z,NC,Fayetteville,Cumberland,29,10,Fair,Night,Stationary traffic on I-95 N from Knob Hill Ave/Exit 44 (I-95) to NC-53/NC-210/Exit 49 (I-95) due to accident.,0.946,34.977115999999995,-78.855492,FALSE,FALSE,FALSE,TRUE,FALSE
A-1057807,Moderate,2021-05-05T08:47:47Z,FL,Tampa,Hillsborough,79,3,Rain,Day,Lane blocked due to accident on FL-580 Busch Blvd at Mckinley Dr.,0,28.032614,-82.41628299999998,FALSE,FALSE,TRUE,FALSE,TRUE
A-6901373,Moderate,2020-12-25T01:10:24Z,NC,Garner,Wake,53,8,Light Rain / Windy,Night,Incident on US-70 near HOUSE 204 Drive with caution.,0.052,35.702363,-78.602531,FALSE,FALSE,FALSE,FALSE,FALSE
A-5575445,Moderate,2021-12-13T04:59:21Z,NY,New Windsor,Orange,37,10,Mostly Cloudy,Night,NYSTA - Statewide Ops.: crash on I-87 - NYS Thruway southbound at Before Exit 17 (I-87) - Newburgh (I-84 - Rte 17K) starting 4:59 AM 12/13/2021 [CARS CAD-213470031],2.759,41.444281339447755,-74.06620860064473,FALSE,FALSE,FALSE,FALSE,FALSE
A-3158748,Moderate,2017-10-31T15:34:17Z,SC,West Columbia,Lexington,78.1,10,Partly Cloudy,Day,Accident on Old Wire Rd at US-21 Charleston Hwy.,0,33.886559000000005,-81.05127,FALSE,FALSE,FALSE,FALSE,FALSE
A-6996491,Moderate,2020-06-02T17:19:46Z,AR,North Little Rock,Pulaski,83,10,Cloudy,Day,At Mac Arthur Dr/AR-365/Exit 152 - Accident.,0,34.782340000000005,-92.27203,FALSE,FALSE,FALSE,TRUE,FALSE
A-6139710,Moderate,2021-12-08T18:33:07Z,SC,Seneca,Oconee,46,9,Cloudy,Night,Incident on TAMASSEE DR near IROQUOIS DR Expect delays.,0.215,34.705364,-82.89926899999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-4683350,Moderate,2022-12-03T16:43:00Z,CT,East Hartford,Hartford,57,10,Mostly Cloudy,Night,ConnDOT: Crash (1 Vehicle) on I-84 Eastbound between Exits 55 and 56. The left lane is closed. Reported Saturday December 3 at 4:46 pm.,0.659,41.767747,-72.65843100000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-5818533,Moderate,2021-06-23T18:06:17Z,CA,South El Monte,Los Angeles,79,10,Fair,Day,Slow traffic on CA-19 from Sullivan Ave to Whitmore St due to accident.,0.102,34.062695,-118.067286,FALSE,FALSE,FALSE,FALSE,FALSE
A-3769023,Moderate,2022-04-29T22:06:00Z,CA,Rowland Heights,Los Angeles,62,10,Fair,Night,Stationary traffic from Colima Rd to CA-60 E due to accident.,0.238,33.99041,-117.905497,FALSE,FALSE,FALSE,FALSE,FALSE
A-2289554,Moderate,2019-02-16T12:15:30Z,NY,Putnam Valley,Putnam,37.4,20,Clear,Day,Right hand shoulder blocked due to accident on Taconic State Pkwy Northbound at CR-21 Peekskill Hollow Rd.,0,41.40855,-73.786781,FALSE,FALSE,FALSE,TRUE,FALSE
A-2436304,Moderate,2018-11-06T19:43:30Z,FL,Ocala,Marion,73.9,10,Clear,Night,Accident on US-27 at 110th Ave.,0,29.247532,-82.291618,FALSE,FALSE,FALSE,FALSE,FALSE
A-3648976,Moderate,2017-07-17T15:33:46Z,CA,Montague,Siskiyou,91.9,10,Clear,Day,At CR-A12/99-97 Cut-Off/Exit 766 - Accident.,6.3820000000000014,41.556249,-122.487959,FALSE,FALSE,FALSE,FALSE,FALSE
A-430445,Moderate,2017-04-12T09:48:45Z,TX,Houston,Harris,68,7,Overcast,Day,Accident on Lyons Ave at Waco St.,0.01,29.776154,-95.32637,FALSE,FALSE,FALSE,FALSE,TRUE
A-6772663,Moderate,2020-12-19T03:29:39Z,WV,Martinsburg,Berkeley,19,7,Fair,Night,Incident on I-81 NB near I-81 Drive with caution.,3.811,39.498199,-77.954789,FALSE,FALSE,FALSE,FALSE,FALSE
A-6739726,Moderate,2020-11-15T05:52:00Z,PA,Millmont,Union,36,10,Cloudy,Night,Crash on PA 235 both directions at HASSENPLUG RD. There is a traffic disruption.,0.113,40.889611,-77.20049300000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-2068291,Moderate,2019-06-24T21:32:15Z,DC,Washington,District of Columbia,76,10,Fair,Night,Accident on New Hampshire Ave at South Dakota Ave.,0,38.959599,-77.00702700000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-1603312,Moderate,2020-01-21T11:36:23Z,FL,Orlando,Orange,54,10,Fair,Day,Lane blocked due to accident on FL-423 John Young Pkwy Southbound at CR-526 Old Winter Garden Rd.,0,28.545810999999997,-81.41370400000002,FALSE,FALSE,TRUE,FALSE,TRUE
A-2819008,Moderate,2018-05-11T15:41:50Z,WA,Seattle,King,66,10,Scattered Clouds,Day,Accident on Swift Ave at 19th Ave.,0,47.547482,-122.308838,FALSE,FALSE,TRUE,FALSE,FALSE
A-5540501,Moderate,2021-12-01T15:53:52Z,NC,Charlotte,Mecklenburg,65,10,Mostly Cloudy,Day,Stationary traffic on NC-16 from Queens Rd (Providence Rd/NC-16) to I-277/US-74/NC-16/John Belk Fwy (E 3rd St/E 4th St/NC-16) due to accident.,0.145,35.212944,-80.829883,FALSE,FALSE,TRUE,FALSE,FALSE
A-7758296,Moderate,2019-07-13T11:56:30Z,AL,Madison,Madison,87,10,Mostly Cloudy,Day,At Wall Triana Hwy - Accident. Lane blocked.,0,34.75215,-86.74981,FALSE,FALSE,FALSE,FALSE,TRUE
A-3802483,Moderate,2022-08-31T07:58:26Z,KS,Bonner Springs,Wyandotte,64,10,Fair,Day,Incident on KS-7 NB near KS-32 Left shoulder closed.,0.058,39.061323,-94.8734,FALSE,FALSE,FALSE,FALSE,FALSE
A-7449461,Moderate,2019-02-18T15:16:28Z,CA,Pasadena,Los Angeles,NA,NA,NA,Day,At Mountain St - Accident.,0.463,34.159246,-118.1585,FALSE,FALSE,FALSE,FALSE,FALSE
A-7576600,Moderate,2018-06-28T16:25:45Z,AZ,Phoenix,Maricopa,102,10,Clear,Day,Ramp to Exit 23C/Exit 23B - Accident.,0.32299999999999995,33.6808,-112.11216,FALSE,FALSE,FALSE,TRUE,FALSE
A-1211757,Moderate,2020-12-29T10:37:09Z,IA,West Burlington,Des Moines,26,10,Cloudy,Day,Accident on US-34 both ways at CR-X40 Beaverdale Rd.,0,40.835007,-91.207985,FALSE,FALSE,FALSE,FALSE,FALSE
A-6002344,Moderate,2021-04-25T09:46:30Z,TX,McKinney,Collin,64,10,Fair,Day,Stationary traffic on TX-121 S - US-75 S from FM-3038/Exit 40 (US-75) to Eldorado Pkwy/Exit 39 (US-75) due to accident.,0.685,33.174880742868545,-96.64036631538085,FALSE,FALSE,FALSE,FALSE,FALSE
A-1717239,Moderate,2019-12-15T16:59:12Z,SC,Columbia,Richland,NA,NA,NA,Day,Accident on US-1 Two Notch Rd both ways at Columbia Mall Rd.,0,34.061218,-80.96135699999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-6957611,Moderate,2020-11-25T05:25:00Z,CA,Riverside,Riverside,44,10,Fair,Night,Incident on I-215 NB near CENTRAL AVE Expect delays.,0.545,33.956433000000004,-117.306314,FALSE,FALSE,FALSE,TRUE,FALSE
A-1658731,Moderate,2020-02-20T06:32:24Z,FL,Tampa,Hillsborough,68,7,Cloudy,Night,Accident on CR-574 Broadway Ave at Orient Rd.,0,27.96682,-82.373016,FALSE,FALSE,FALSE,FALSE,TRUE
A-2001558,Moderate,2019-08-02T08:32:43Z,FL,Jasper,Hamilton,75,10,Cloudy,Day,Right hand shoulder blocked due to accident on US-129 in Marion.,0,30.467871,-82.93089300000003,FALSE,FALSE,FALSE,FALSE,FALSE
A-2190638,Moderate,2019-04-26T09:13:46Z,TX,San Antonio,Bexar,69,10,Fair,Day,Exit ramp from TX-1604-LOOP Westbound to Kyle Seale Pkwy Southbound restrictions on exit ramp due to accident.,0.5,29.58186,-98.641022,FALSE,FALSE,FALSE,TRUE,FALSE
A-1227492,Moderate,2020-12-16T11:05:55Z,AZ,Prescott Valley,Yavapai,40,10,Fair,Day,Lane blocked due to accident on AZ-69 Southbound at Glassford Hill Rd.,0,34.583061,-112.34269,FALSE,FALSE,FALSE,FALSE,TRUE
A-6857507,Moderate,2020-10-12T07:50:00Z,CA,Visalia,Tulare,57,8,Fair,Day,Incident on W RIGGIN AVE near FLORENCE AVE Drive with caution.,0.644,36.356259,-119.412471,FALSE,FALSE,FALSE,FALSE,FALSE
A-733909,Moderate,2022-01-26T04:47:57Z,FL,Tampa,Hillsborough,56,8,Cloudy,Night,Right lane blocked due to accident on FL-589-TOLL Veterans Expy Northbound at Exit 12 Hutchison Rd.,0,28.098096999999996,-82.54276999999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-2085044,Moderate,2019-05-06T08:30:50Z,PA,Pittsburgh,Allegheny,54,10,Fair,Day,Accident on Mairdale Ave both ways between Hewitt St and US-19 Perrysville Ave.,0.6600000262260437,40.489552,-80.01837900000002,FALSE,FALSE,TRUE,FALSE,TRUE
A-922243,Moderate,2021-08-27T07:36:51Z,CA,Merced,Merced,67,6,Haze,Day,Accident on CA-59 Southbound before Sandy Mush Rd.,0,37.18581,-120.48819,FALSE,FALSE,FALSE,FALSE,FALSE
A-813061,Moderate,2021-11-18T06:58:06Z,PA,Exton,Chester,50,10,Fair,Day,Lane blocked due to accident on PA-100 Pottstown Pike Northbound from Bartlett Ave to US-30-BR Lincoln Hwy.,0.6399999856948853,40.028198,-75.628258,FALSE,FALSE,TRUE,FALSE,TRUE
A-6861609,Moderate,2020-12-01T01:38:30Z,CA,Ontario,San Bernardino,47,10,Fair,Night,Stationary traffic on I-10 W - San Bernardino Fwy W from CA-83/Euclid Ave (I-10) to Mountain Ave (I-10) due to accident.,0.622,34.087454,-117.655066,FALSE,FALSE,FALSE,FALSE,FALSE
A-6921178,Moderate,2020-12-31T02:09:00Z,VA,Glen Allen,Henrico,45,10,Cloudy,Night,Incident on I-295 NB near MM 47 Expect delays.,1.713,37.67361,-77.494972,FALSE,FALSE,FALSE,FALSE,FALSE
A-6639942,Moderate,2020-12-16T14:08:00Z,FL,Miami,Miami-Dade,81,10,Partly Cloudy,Day,Slow traffic on FL-959 - US-1 S - FL-5 from S Alhambra Cir to Madruga Ave due to accident.,0.227,25.709265,-80.283462,FALSE,FALSE,TRUE,FALSE,FALSE
A-1481974,Moderate,2020-06-19T08:38:26Z,FL,Tallahassee,Leon,77,10,Fair,Day,Accident on Raymond Diehl Rd at Lonnbladh Rd.,0,30.50033,-84.24884,FALSE,FALSE,FALSE,FALSE,FALSE
A-6942411,Moderate,2020-12-10T22:01:45Z,TN,Nashville,Davidson,53,10,Fair,Night,Slow traffic on I-24 E from TN-155/Briley Pkwy/Exit 54 (I-24) to TN-255/Harding Pl/Exit 56 (I-24) due to accident.,1.656,36.107114,-86.719797,FALSE,FALSE,FALSE,TRUE,FALSE
A-6731313,Moderate,2020-11-14T02:54:15Z,TX,Dallas,Dallas,64,10,Cloudy,Night,Incident on LAKE JUNE RD near WORLD STORE CT Expect long delays.,0.032,32.734171,-96.683984,FALSE,FALSE,FALSE,FALSE,FALSE
A-6584248,Moderate,2020-11-08T19:49:00Z,CA,West Point,Calaveras,NA,NA,NA,Night,Incident on CA-26 near IRIS WAY Drive with caution.,0.142,38.411193,-120.552897,FALSE,FALSE,FALSE,FALSE,FALSE
A-302281,Moderate,2016-07-01T13:33:33Z,TX,Austin,Travis,93,10,Partly Cloudy,Day,Accident on 26th St at San Gabriel St.,0,30.290888,-97.747566,FALSE,FALSE,FALSE,FALSE,FALSE
A-274739,Moderate,2016-10-26T08:36:21Z,TX,Dallas,Dallas,66.9,10,Partly Cloudy,Day,Accident on TX-78 Garland Rd at TX-12 Loop Buckner Blvd.,0.01,32.833709999999996,-96.702461,FALSE,FALSE,TRUE,FALSE,TRUE
A-885331,Moderate,2021-09-24T06:52:07Z,WA,Tacoma,Pierce,50,10,Cloudy,Night,Two lanes blocked due to accident on WA-16 Westbound at Nalley Valley Viaduct.,0,47.232651,-122.462395,FALSE,FALSE,FALSE,FALSE,FALSE
